,id,cast,director
7035,529862,"['Jillian Bell', 'Michaela Watkins', 'Utkarsh Ambudkar']",['Paul Downs Colaizzo']
7036,632322,"['Jessica Rothe', 'Harry Shum Jr.', 'Michael Masini']",['Marc Meyers']
7037,33408,"['Cary Elwes', 'Alicia Silverstone', 'Jennifer Rubin']",['Alan Shapiro']
7038,276844,"['Josh Lawson', 'Bojana Novaković', 'Damon Herriman']",['Josh Lawson']
7039,38985,"['Roy Scheider', 'Bruno Cremer', 'Francisco Rabal']",['William Friedkin']
7040,57361,"['Ha Jung-woo', 'Kim Yoon-seok', 'Cho Seong-ha']",['Na Hong-jin']
7041,449749,"['Helen Mirren', 'Donald Sutherland', 'Christian McKay']",['Paolo Virzì']
7042,11515,"['Javier Bardem', 'Natalie Portman', 'Stellan Skarsgård']",['Miloš Forman']
7043,599845,"[""Marco D'Amore"", 'Giuseppe Aiello', ""Salvatore D'Onofrio""]","[""Marco D'Amore""]"
7044,301608,"['Nicolas Cage', 'Elijah Wood', 'Sky Ferreira']","['Alex Brewer', 'Benjamin Brewer']"
7045,4024,"['Delphine Seyrig', 'Giorgio Albertazzi', 'Sacha Pitoëff']",['Alain Resnais']
7046,800497,"['Sam Richardson', 'Milana Vayntrub', 'George Basil']",['Josh Ruben']
7047,14746,"['Michael Paré', 'Diane Lane', 'Rick Moranis']",['Walter Hill']
7048,22596,"['Harold Lloyd', 'Mildred Davis', 'Bill Strother']","['Fred C. Newmeyer', 'Sam Taylor']"
7049,431072,"['Eden Sher', 'Alessandra Torresani', 'Megalyn Echikunwoke']",['Charles Stone III']
7050,429202,"['Natalie Portman', 'Jude Law', 'Raffey Cassidy']",['Brady Corbet']
7051,4291,"['Takeshi Kitano', 'Yusuke Sekiguchi', 'Kayoko Kishimoto']",['Takeshi Kitano']
7052,387893,"['Ray Romano', 'John Leguizamo', 'Denis Leary']",['Ricardo Curtis']
7053,920081,"['Eric Roberts', ""Michelle Elizabeth O'Shea"", 'Emilia Torello']",['Mario N. Bonassin']
7054,556901,"['Greg Cipes', 'Scott Menville', 'Khary Payton']",['Jeff Mednikow']
7055,9692,"['Kevin Bacon', 'David Alan Grier', 'Kyra Sedgwick']",['Nicole Kassell']
7056,13001,"['Ben Browder', 'Amanda Tapping', 'Christopher Judge']",['Robert C. Cooper']
7057,374461,"['Eddie Murphy', 'Britt Robertson', 'Natascha McElhone']",['Bruce Beresford']
7058,918,"['Kim Basinger', 'Bruce Willis', 'John Larroquette']",['Blake Edwards']
7059,458344,"['Rose Byrne', 'Ethan Hawke', ""Chris O'Dowd""]",['Jesse Peretz']
7060,9652,"['Jack Nicholson', 'Maria Schneider', 'Jenny Runacre']",['Michelangelo Antonioni']
7061,7342,"['Angela Bettis', 'Patricia Clarkson', 'Rena Sofer']",['David Carson']
7062,5693,"['Gene Hackman', 'Barbara Hershey', 'Dennis Hopper']",['David Anspaugh']
7063,77951,"['Justin Long', 'John Leguizamo', 'Tiya Sircar']","['Neil Nightingale', 'Barry Cook']"
7064,528491,"['Jack Cruz', 'David Lynch', 'Emily Stofle']",['David Lynch']
7065,333674,"['Beth Riesgraf', 'Martin Starr', 'Jack Kesy']",['Adam Schindler']
7066,457,"['Romy Schneider', 'Karlheinz Böhm', 'Magda Schneider']",['Ernst Marischka']
7067,563907,"['Alessandro Gassmann', 'Marco Giallini', 'Gianmarco Tognazzi']",['Massimiliano Bruno']
7068,11447,"['Nanni Moretti', 'Laura Morante', 'Jasmine Trinca']",['Nanni Moretti']
7069,9414,"['Bill Murray', 'Peter Gallagher', 'Joanne Whalley']",['Jon Amiel']
7070,72478,"['Jakub Gierszał', 'Roma Gąsiorowska', 'Agata Kulesza']",['Jan Komasa']
7071,289720,"['Nicolas Cage', 'Hayden Christensen', 'Liu Yifei']",['Nick Powell']
7072,14728,"['Noah Wyle', 'Stana Katic', 'Jane Curtin']",['Jonathan Frakes']
7073,10861,"['Jean-Claude Van Damme', 'Natasha Henstridge', 'Jean-Hugues Anglade']",['Ringo Lam']
7074,11535,"['Chris Klein', 'LL Cool J', 'Rebecca Romijn']",['John McTiernan']
7075,9899,"['Nathan Lane', 'Matthew Broderick', 'Uma Thurman']",['Susan Stroman']
7076,14580,"['Glenn Ford', 'Gloria Grahame', 'Lee Marvin']",['Fritz Lang']
7077,73873,"['Glenn Close', 'Mia Wasikowska', 'Aaron Taylor-Johnson']",['Rodrigo García']
7078,185789,"['Justin Theroux', 'Naomi Watts', 'Laura Harring']",['David Lynch']
7079,12491,"['Franco Citti', 'Franca Pasut', 'Silvana Corsini']",['Pier Paolo Pasolini']
7080,306964,"['Keir Gilchrist', 'Pollyanna McIntosh', 'Sam Witwer']","['Ryan Schifrin', 'Mike Mendez', 'Andrew Kasch', 'Lucky McKee', 'Neil Marshall', 'Dave Parker', 'John Skipp', 'Paul Solet', 'Darren Lynn Bousman', 'Adam Gierasch', 'Axelle Carolyn']"
7081,746333,"['Philippe Lacheau', 'Julien Arruti', 'Tarek Boudali']",['Philippe Lacheau']
7082,14817,"['Kel Mitchell', 'Kenan Thompson', 'Sinbad']",['Brian Robbins']
7083,37719,"['Groucho Marx', 'Chico Marx', 'Harpo Marx']","['Sam Wood', 'Edmund Goulding']"
7084,8366,"['Michael Herbig', 'Christian Tramitz', 'Sky du Mont']",['Michael Herbig']
7085,8333,"['Walter Matthau', 'Robert Shaw', 'Martin Balsam']",['Joseph Sargent']
7086,179150,"['Alain Chabat', 'Jonathan Lambert', 'Élodie Bouchez']",['Quentin Dupieux']
7087,9463,"['Kaneto Shiozawa', 'Michie Tomizawa', 'Seizô Katô']",['Toyoo Ashida']
7088,39100,"['Masako Nozawa', 'Toshio Furukawa', 'Mayumi Tanaka']",['Daisuke Nishio']
7089,336011,"['Morgan Saylor', 'Brian Marc', 'Justin Bartha']",['Elizabeth Wood']
7090,6619,"['Dirk Bogarde', 'Björn Andrésen', 'Romolo Valli']",['Luchino Visconti']
7091,377273,"['Sônia Braga', 'Maeve Jinkings', 'Irandhir Santos']",['Kleber Mendonça Filho']
7092,3682,"['Ryan Phillippe', 'Salma Hayek Pinault', 'Neve Campbell']",['Mark Christopher']
7093,468284,"['Adel Karam', 'Kamel El Basha', 'Diamand Abou Abboud']",['Ziad Doueiri']
7094,279690,"['Henry Rollins', 'Booboo Stewart', 'Kate Greenhouse']",['Jason Krawczyk']
7095,17532,"['Daveigh Chase', 'Elizabeth Berkley', 'Briana Evigan']",['Chris Fisher']
7096,1716,"['Catherine Deneuve', 'Gérard Depardieu', 'Jean Poiret']",['François Truffaut']
7097,11602,"['Harriet Andersson', 'Gunnar Björnstrand', 'Max von Sydow']",['Ingmar Bergman']
7098,419522,"['Marco Giallini', 'Alessandro Gassmann', 'Valeria Bilello']",['Massimiliano Bruno']
7099,2383,"['Tchéky Karyo', 'Jack Wallace', 'André Lacombe']",['Jean-Jacques Annaud']
7100,9586,"['Tom Hanks', 'Bruce Willis', 'Melanie Griffith']",['Brian De Palma']
7101,375785,"['Maisie Williams', 'Asa Butterfield', 'Nina Dobrev']",['Peter Hutchings']
7102,255798,"['Anton Yelchin', 'Ashley Greene', 'Alexandra Daddario']",['Joe Dante']
7103,241863,"['Sota Fukushi', 'Ryunosuke Kamiki', 'Hirona Yamazaki']",['Takashi Miike']
7104,23367,"['Aly Michalka', 'Vanessa Hudgens', 'Gaelan Connell']",['Todd Graff']
7105,17684,"['Gad Elmaleh', 'Alain Chabat', 'Claude Brasseur']",['Merzak Allouache']
7106,31682,"['Grant Williams', 'Randy Stuart', 'April Kent']",['Jack Arnold']
7107,4946,"['Romy Schneider', 'Alain Delon', 'Maurice Ronet']",['Jacques Deray']
7108,912,"['Steve McQueen', 'Faye Dunaway', 'Paul Burke']",['Norman Jewison']
7109,8818,"['Madonna', 'Antonio Banderas', 'Jonathan Pryce']",['Alan Parker']
7110,411019,"['Samuel L. Jackson', 'James Baldwin', 'Martin Luther King Jr.']",['Raoul Peck']
7111,606625,"['Keegan Allen', 'Holland Roden', 'Denzel Whitaker']",['Will Wernick']
7112,10118,"['Hilary Duff', 'Haylie Duff', 'María Conchita Alonso']",['Martha Coolidge']
7113,2575,"['Pierce Brosnan', 'Geoffrey Rush', 'Jamie Lee Curtis']",['John Boorman']
7114,10748,"['Talulah Riley', 'Rupert Everett', 'Gemma Arterton']","['Barnaby Thompson', 'Oliver Parker']"
7115,14637,"['Kate Beckinsale', 'Matt Dillon', 'Alan Alda']",['Rod Lurie']
7116,26285,"['Paolo Villaggio', 'Milena Vukotić', 'Plinio Fernando']",['Neri Parenti']
7117,348892,"['Salman Khan', 'Harshaali Malthotra', 'Nawazuddin Siddiqui']",['Kabir Khan']
7118,430354,"['Dave Bautista', 'Brittany Snow', 'Angelic Zambrana']","['Cary Murnion', 'Jonathan Milott']"
7119,13498,"['Tommy Lee Jones', 'Cedric the Entertainer', 'Christina Milian']",['Stephen Herek']
7120,13505,"['Chris Evans', 'Bryan Greenberg', 'Scarlett Johansson']",['Brian Robbins']
7121,667216,"['Alexander Skarsgård', 'Mia Goth', 'Cleopatra Coleman']",['Brandon Cronenberg']
7122,374205,"['Kazuya Nakai', 'Mayumi Tanaka', 'Akemi Okamura']",['Hiroaki Miyamoto']
7123,12212,"['Jennifer Morrison', 'Matthew Davis', 'Hart Bochner']",['John Ottman']
7124,10102,"['Marcello Mastroianni', 'Ugo Tognazzi', 'Michel Piccoli']",['Marco Ferreri']
7125,72477,"['Sam Worthington', 'Jeffrey Dean Morgan', 'Jessica Chastain']",['Ami Canaan Mann']
7126,2721,"['Yves Montand', 'Irene Papas', 'Jean-Louis Trintignant']",['Costa-Gavras']
7127,534780,"['Ayushmann Khurrana', 'Radhika Apte', 'Tabu']",['Sriram Raghavan']
7128,12767,"['Dennis Quaid', 'Sharon Stone', 'Stephen Dorff']",['Mike Figgis']
7129,11503,"['Bill Pullman', 'Cathy Tyson', 'Zakes Mokae']",['Wes Craven']
7130,505706,"['Jonas Dassler', 'Margarethe Tiesel', 'Katja Studt']",['Fatih Akin']
7131,778730,"['Álvaro Cervantes', 'Susana Abaitua', 'Luis Zahera']",['Dani de la Orden']
7132,42437,"['Christian De Sica', 'Michelle Hunziker', 'Fabio De Luigi']",['Neri Parenti']
7133,11317,"['Dan Aykroyd', 'Jamie Lee Curtis', 'Anna Chlumsky']",['Howard Zieff']
7134,114750,"['Brittany Curran', 'Peter Syvertsen', 'Kyle Gallner']",['Justin Simien']
7135,449574,"['Mamoru Miyano', 'Takahiro Sakurai', 'Kana Hanazawa']","['Hiroyuki Seshita', 'Kobun Shizuno']"
7136,11076,"['Jeff Daniels', 'Anna Paquin', 'Dana Delany']",['Carroll Ballard']
7137,302429,"['Alan Cumming', 'Evan Rachel Wood', 'Elijah Kelley']",['Gary Rydstrom']
7138,31225,"['Pepper LaBeija', 'Octavia St. Laurent', 'Venus Xtravaganza']",['Jennie Livingston']
7139,337960,"['Ryan Corr', 'Craig Stott', 'Guy Pearce']",['Neil Armfield']
7140,11034,"['Robert Redford', 'Mia Farrow', 'Bruce Dern']",['Jack Clayton']
7141,800,"['Estela Inda', 'Miguel Inclán', 'Alfonso Mejía']",['Luis Buñuel']
7142,190955,"['Clive Owen', 'Billy Crudup', 'Marion Cotillard']",['Guillaume Canet']
7143,408508,"['Mark Duplass', 'Sarah Paulson', 'Clu Gulager']",['Alexandre Lehmann']
7144,9446,"['Tim Allen', 'Martin Short', 'JoBeth Williams']",['John Pasquin']
7145,9031,"['Terence Hill', 'Bud Spencer', 'Joe Bugner']",['Italo Zingarelli']
7146,301272,"['Salvatore Ficarra', 'Valentino Picone', 'Tiziana Lodato']","['Valentino Picone', 'Salvatore Ficarra']"
7147,9067,"['Lori Petty', 'Naomi Watts', 'Malcolm McDowell']",['Rachel Talalay']
7148,479226,"['Nikolaj Lie Kaas', 'Fares Fares', 'Johanne Louise Schmidt']",['Christoffer Boe']
7149,13962,"['Brian Bonsall', 'Karen Duffy', 'James Rebhorn']",['Rupert Wainwright']
7150,12720,"['Ryo Ishibashi', 'Akaji Maro', 'Masatoshi Nagase']",['Sion Sono']
7151,15393,"['Clint Eastwood', 'Jessica Walter', 'Donna Mills']",['Clint Eastwood']
7152,11648,"['Diane Lane', 'John Cusack', 'Elizabeth Perkins']",['Gary David Goldberg']
7153,277368,"['Valérie Lemercier', 'Kad Merad', 'Mathéo Boisselier']",['Laurent Tirard']
7154,262338,"['James Franco', 'Kate Hudson', 'Anna Friel']",['Henrik Ruben Genz']
7155,485894,"['Giovanna Mezzogiorno', 'Alessandro Borghi', 'Anna Bonaiuto']",['Ferzan Özpetek']
7156,2029,"['Éric Berger', 'Sabine Azéma', 'André Dussollier']",['Étienne Chatiliez']
7157,265228,"['Ibrahim Ahmed', 'Toulou Kiki', 'Layla Walet Mohamed']",['Abderrahmane Sissako']
7158,284296,"['Chris Rock', 'Rosario Dawson', 'J.B. Smoove']",['Chris Rock']
7159,18333,"['Max von Sydow', 'Liv Ullmann', 'Gertrud Fridh']",['Ingmar Bergman']
7160,31997,"['Robert Cummings', 'Priscilla Lane', 'Otto Kruger']",['Alfred Hitchcock']
7161,9624,"['Steven Seagal', 'Michael Caine', 'Joan Chen']",['Steven Seagal']
7162,892153,"['George Ackles', 'Sean Burgos', 'Trevor Devall']",['Darrell Van Citters']
7163,20235,"['Robby Benson', ""Paige O'Hara"", 'David Ogden Stiers']","['Cullen Blaine', 'Dale Case', 'Bob Kline']"
7164,253235,"['Michael Douglas', 'Diane Keaton', 'Sterling Jerins']",['Rob Reiner']
7165,314402,"['Antonythasan Jesuthasan', 'Kalieaswari Srinivasan', 'Claudine Vinasithamby']",['Jacques Audiard']
7166,7548,"['Johnny Depp', 'Samantha Morton', 'John Malkovich']",['Laurence Dunmore']
7167,77944,"['Fabio De Luigi', 'Cristiana Capotondi', 'Monica Guerritore']",['Alessandro Genovesi']
7168,11134,"['Jackie Chan', 'Michelle Yeoh', 'Maggie Cheung']",['Stanley Tong']
7169,13160,"['Eva Longoria', 'Paul Rudd', 'Lake Bell']",['Jeff Lowell']
7170,10149,"['Harvey Keitel', 'William Hurt', 'Stockard Channing']",['Wayne Wang']
7171,9059,"['Billy Zane', 'William Sadler', 'Jada Pinkett Smith']",['Ernest R. Dickerson']
7172,84184,"['Rashida Jones', 'Andy Samberg', 'Ari Graynor']",['Lee Toland Krieger']
7173,10306,"['Tom Skerritt', 'Nancy Allen', ""Heather O'Rourke""]",['Gary Sherman']
7174,765245,"['Mahershala Ali', 'Naomie Harris', 'Awkwafina']",['Benjamin Cleary']
7175,50204,"['Simon Pegg', 'Andy Serkis', 'Isla Fisher']",['John Landis']
7176,153158,"['David Masajnik', 'Juan José Campanella', 'Diego Ramos']",['Juan José Campanella']
7177,534490,"['Scott Adkins', 'Craig Fairbrass', 'Thomas Turgoose']",['Jesse V. Johnson']
7178,11421,"['Marc-André Grondin', 'Danielle Proulx', 'Michel Côté']",['Jean-Marc Vallée']
7179,184125,"['Dominic Purcell', 'Erin Karpluk', 'Edward Furlong']",['Uwe Boll']
7180,16140,"['Tatsuya Fujiwara', 'Takeshi Kaga', 'Shido Nakamura']",['Shusuke Kaneko']
7181,51588,"['Aimee Teegarden', 'Thomas McDonell', 'Nolan Sotillo']",['Joe Nussbaum']
7182,10150,"['Alan Arkin', 'Jeff Bridges', 'Mia Farrow']","['Jules Bass', 'Arthur Rankin, Jr.']"
7183,160,"['Madeleine Koehler', 'Marcel Koehler', 'Mrs. Auguste Lumière']","['Louis Lumière', 'Auguste Lumière']"
7184,15143,"['Eric Stoltz', 'Mary Stuart Masterson', 'Lea Thompson']",['Howard Deutch']
7185,531509,"['Angela Bassett', 'Patricia Arquette', 'Felicity Huffman']",['Cindy Chupack']
7186,10805,"['John Travolta', 'Cynthia Rhodes', 'Finola Hughes']",['Sylvester Stallone']
7187,507441,"['Hermione Corfield', 'Ardalan Esmaili', 'Olwen Fouéré']",['Neasa Hardiman']
7188,21588,"['Rupert Everett', 'François Hadji-Lazaro', 'Anna Falchi']",['Michele Soavi']
7189,309299,"['Peter Sarsgaard', 'Winona Ryder', 'Jim Gaffigan']",['Michael Almereyda']
7190,16858,"['Roy Scheider', 'Ann Reinking', 'Leland Palmer']",['Bob Fosse']
7191,10023,"['Dan Aykroyd', 'Tom Hanks', 'Christopher Plummer']",['Tom Mankiewicz']
7192,11002,"['Ralph Richardson', 'Ian Holm', 'James Fox']",['Hugh Hudson']
7193,589739,['Issa Rae'],"['Matthew A. Cherry', 'Everett Downing Jr.', 'Bruce W. Smith']"
7194,10714,"['Jason Scott Lee', 'Cary Elwes', 'Lena Headey']",['Stephen Sommers']
7195,3009,"['Anthony Perkins', 'Jeanne Moreau', 'Romy Schneider']",['Orson Welles']
7196,338768,"['Dakota Fanning', 'Alice Eve', 'Toni Collette']",['Ben Lewin']
7197,16325,"['Shane West', 'Edward Burns', 'Ving Rhames']",['Greg Marcks']
7198,83201,"['Antonio Banderas', 'Gilles Marini', 'Charlotte Newhouse']",['Raman Hui']
7199,3177,"['Shugo Oshinari', 'Ai Maeda', 'Tatsuya Fujiwara']","['Kenta Fukasaku', 'Kinji Fukasaku']"
7200,352208,"['Michael Moore', 'Dr. Pasi Sahlberg', 'Krista Kiuru']",['Michael Moore']
7201,323272,"['Karen Abercrombie', 'Priscilla C. Shirer', 'T.C. Stallings']",['Alex Kendrick']
7202,650031,"['Bertram Bisgaard Enevoldsen', 'Ester Birch', 'Ella Josephine Lund Nilsson']",['Ole Bornedal']
7203,11848,"['Gordon Heath', 'Maurice Denham', 'Simon Cadell']","['Joy Batchelor', 'John Halas']"
7204,6116,"['Victoria Beckham', 'Mel B', 'Emma Bunton']",['Bob Spiers']
7205,16340,"['Elizabeth Daily', 'Susan Sarandon', 'John Lithgow']","['Stig Bergqvist', 'Paul Demeyer']"
7206,37768,"['Carlo Verdone', 'Eleonora Giorgi', 'Christian De Sica']",['Carlo Verdone']
7207,9570,"['Maximilian Schell', 'Anthony Perkins', 'Robert Forster']",['Gary Nelson']
7208,582927,"['Juan Daniel Garcia Treviño', 'Jonathan Espinoza', 'Xueming Angelina Chen']",['Luis Fernando Frías de la Parra']
7209,13768,"['Alexis Bledel', 'William Hurt', 'Sissy Spacek']",['Jay Russell']
7210,785663,"['Tim Blake Nelson', 'Scott Haze', 'Gavin Lewis']",['Potsy Ponciroli']
7211,238930,"['Paolo Ruffini', 'Frank Matano', 'Guglielmo Scilla']",['Paolo Ruffini']
7212,13435,"['Denzel Washington', 'Derek Luke', 'Malcolm David Kelley']",['Denzel Washington']
7213,5506,"['Alec Guinness', 'Cecil Parker', 'Herbert Lom']",['Alexander Mackendrick']
7214,803,"['Michel Bouquet', 'Reinhard Heydrich', 'Heinrich Himmler']",['Alain Resnais']
7215,438348,"['Omar Sy', 'Ana Girardot', 'Alex Lutz']",['Lorraine Lévy']
7216,43629,['Jeremy Theobald'],['Christopher Nolan']
7217,459928,"['Nora-Jane Noone', 'Alexandra Park', 'Diane Farr']",['Matt Eskandari']
7218,15379,"['Chuck Norris', 'M. Emmet Walsh', 'David Tress']",['Joseph Zito']
7219,11937,"['N!xau', 'Lena Farugia', 'Hans Strydom']",['Jamie Uys']
7220,2267,"['Joely Richardson', 'Rainn Wilson', 'Rhiannon Leigh Wryn']",['Robert Shaye']
7221,354282,"['Kellan Lutz', 'Daniel MacPherson', 'Isabel Lucas']",['Shane Abbess']
7222,10549,"['Kenneth Branagh', 'Derek Jacobi', 'Kate Winslet']",['Kenneth Branagh']
7223,121642,"['Penélope Cruz', 'Emile Hirsch', 'Adnan Hasković']",['Sergio Castellitto']
7224,10533,"['Demi Moore', 'Gary Oldman', 'Robert Duvall']",['Roland Joffé']
7225,11646,"['Mel Gibson', 'Mark Lee', 'Bill Kerr']",['Peter Weir']
7226,20,"['Sarah Polley', 'Amanda Plummer', 'Scott Speedman']",['Isabel Coixet']
7227,8046,"['Ben Affleck', 'Jennifer Lopez', 'Justin Bartha']",['Martin Brest']
7228,29437,"['Marilyn Chambers', 'Terri Hanauer', 'Frank Moore']",['David Cronenberg']
7229,16958,"['Sterling Hayden', 'Louis Calhern', 'Sam Jaffe']",['John Huston']
7230,336808,"['Nilbio Torres', 'Antonio Bolívar', 'Jan Bijvoet']",['Ciro Guerra']
7231,14144,"['Cuba Gooding Jr.', 'Tamala Jones', 'Paul Rae']",['Fred Savage']
7232,11120,"['Harrison Ford', 'Helen Mirren', 'River Phoenix']",['Peter Weir']
7233,581997,"['Troy Baker', 'Eric Bauza', 'Darren Criss']",['Jake Castorena']
7234,531499,"['Bobby Soto', 'Cinthya Carmona', 'George Lopez']",['David Ayer']
7235,10877,"['Steven Seagal', 'DMX', 'Isaiah Washington']",['Andrzej Bartkowiak']
7236,23988,"['Steve Howey', 'Diora Baird', 'Leslie Nielsen']",['Bo Zenga']
7237,74879,"['Muhammet Uzuner', 'Yılmaz Erdoğan', 'Taner Birsel']",['Nuri Bilge Ceylan']
7238,221732,"['Takeru Satoh', 'Emi Takei', 'Munetaka Aoki']",['Keishi Otomo']
7239,451925,"['Asa Butterfield', 'Sophie Turner', 'Skyler Gisondo']",['Andrew Bowler']
7240,25059,"['Michael J. Fox', 'Sally Field', 'Ralph Waite']",['David R. Ellis']
7241,13528,"['Charles Boyer', 'Ingrid Bergman', 'Joseph Cotten']",['George Cukor']
7242,1485,"['Michael Caine', 'Ian Hendry', 'Britt Ekland']",['Mike Hodges']
7243,481375,"['Florence Pugh', 'Ben Lloyd-Hughes', 'Celia Imrie']",['Olaf de Fleur Johannesson']
7244,1770,"['Liam Neeson', 'Aidan Quinn', 'Stephen Rea']",['Neil Jordan']
7245,13193,"['Jena Malone', 'Mandy Moore', 'Macaulay Culkin']",['Brian Dannelly']
7246,15794,"['James Cagney', 'Virginia Mayo', ""Edmond O'Brien""]",['Raoul Walsh']
7247,20737,"['Kevin Zegers', 'Wendy Makkena', 'Michael Jeter']",['Charles Martin Smith']
7248,80215,"['Jonathan Blow', 'Phil Fish', 'Edmund McMillen']","['James Swirsky', 'Lisanne Pajot']"
7249,568300,"['Kim Nam-joon', 'Kim Seok-jin', 'Min Yoon-gi']",['Son Sung-deuk']
7250,391757,"['Michael Jai White', 'Josh Barnett', 'Gillian White']",['Michael Jai White']
7251,660000,"['Benjamin Voisin', 'Cécile de France', 'Vincent Lacoste']",['Xavier Giannoli']
7252,12192,"['Milo Ventimiglia', 'Alyssa Milano', 'Michael Weston']",['Marc Schölermann']
7253,74849,"['Peter Mayhew', 'Mark Hamill', 'Carrie Fisher']","['Steve Binder', 'David Acomba']"
7254,9517,"['Brad Renfro', 'Nick Stahl', 'Rachel Miner']",['Larry Clark']
7255,385360,"['Ansel Elgort', 'Kevin Spacey', 'Taron Egerton']",['James Cox']
7256,253310,"['John Karna', 'Katie Findlay', 'Craig Roberts']",['Dan Beers']
7257,11340,"['Bud Spencer', 'Marina Langner', 'Mario Scarpetta']",['Steno']
7258,519106,"['Adèle Haenel', 'Pio Marmaï', 'Audrey Tautou']",['Pierre Salvadori']
7259,2462,"['Louis de Funès', 'Claude Gensac', 'Bernard Alane']",['Édouard Molinaro']
7260,146223,"['Eric Bana', 'Rebecca Hall', 'Ciarán Hinds']",['John Crowley']
7261,10596,"['Michael Rooker', 'Jean-Claude Van Damme', 'Ian Robison']",['Ringo Lam']
7262,976720,"['Raffiella Chapman', 'Eddie Marsan', 'Rosy McEwen']","['Kristina Buozyte', 'Bruno Samper']"
7263,13282,"['David Carradine', 'Simone Griffeth', 'Sylvester Stallone']",['Paul Bartel']
7264,13256,"['Ron Perlman', 'Thomas Jane', 'Devon Aoki']",['Simon Hunter']
7265,21135,"['Alain Delon', 'Monica Vitti', 'Francisco Rabal']",['Michelangelo Antonioni']
7266,10611,"['Ice Cube', 'Anthony Anderson', 'Cedric the Entertainer']",['Tim Story']
7267,417830,"['Jason Ian Drucker', 'Alicia Silverstone', 'Tom Everett Scott']",['David Bowers']
7268,300667,"['Elle Fanning', 'Susan Sarandon', 'Naomi Watts']",['Gaby Dellal']
7269,14859,"['Elisabeth Harnois', 'Jesse McCartney', 'Ignacio Serricchio']",['Todd Kessler']
7270,9404,"['Jackie Chan', 'Bill Tung', 'Jackson Liu']",['Stanley Tong']
7271,32480,"['Alberto Sordi', 'Paolo Stoppa', 'Caroline Berg']",['Mario Monicelli']
7272,315319,"['Alessandro Siani', 'Fabio De Luigi', 'Ana Caterina Morariu']",['Alessandro Siani']
7273,546,"['Felicity Huffman', 'Kevin Zegers', 'Fionnula Flanagan']",['Duncan Tucker']
7274,785457,"['Victoria Justice', 'Midori Francis', 'Robyn Scott']",['Stephen Herek']
7275,50022,"['Jay Chandrasekhar', 'Kevin Heffernan', 'Steve Lemme']",['Jay Chandrasekhar']
7276,976,"['Tony Curtis', 'Burt Lancaster', 'Susan Harrison']",['Alexander Mackendrick']
7277,27324,"['Haruhiko Kato', 'Kumiko Aso', 'Koyuki']",['Kiyoshi Kurosawa']
7278,18032,"['Dakota Blue Richards', 'Ioan Gruffudd', 'Tim Curry']",['Gábor Csupó']
7279,13154,"['Dolph Lundgren', 'Brandon Lee', 'Cary-Hiroyuki Tagawa']",['Mark L. Lester']
7280,9466,"['Kenneth Branagh', 'Judy Davis', 'Joe Mantegna']",['Woody Allen']
